339.5	0.00044198007071681133
346.5	-0.000662970106075217
353.5	-0.0008471284688738883
360.5	-0.000977008577374004
367.5	-0.0008839601414336227
374.5	-0.0023727351164797243
381.5	-0.0010119017408516471
388.5	-0.004161978999249974
395.5	-0.0020238034817032942
402.5	-0.001814444500837436
409.5	0.0005931837791199311
416.5	-0.0013608333756280771
423.5	-0.0019520786456659169
430.5	-0.0017446581738821503
437.5	-0.000942115413896361
444.5	-0.000977008577374004
451.5	-0.000488504288687002
458.5	-0.0011863675582398621
465.5	3.4893163477642996e-05
472.5	-3.314850530376085e-05
479.5	-0.0030357052225549407
486.5	-0.0030705983860325843
493.5	-0.001954017154748008
500.5	-0.0033479990356798457
507.5	-0.002616987260823225
514.5	-0.000942115413896361
521.5	-0.0003314850530376085
528.5	-0.00013957265391057198
535.5	0.00016574252651880425
542.5	-0.001954017154748008
549.5	-0.002685028929604629
556.5	-0.0014585342333654776
563.5	-0.001849337664315079
570.5	-0.001127049180327869
577.5	-0.0007292671166827388
584.5	-0.0006298216007714562
591.5	-3.314850530376085e-05
598.5	0.008452868852459017
605.5	0.017668153326904534
612.5	0.022905617164898747
619.5	0.03043032786885246
626.5	0.03142478302796529
633.5	0.0351374156219865
640.5	0.03613187078109933
647.5	0.04205124672819948
654.5	0.046971432015429124
661.5	0.047860127657620426
668.5	0.0444521456123433
675.5	0.04176711668273867
682.5	0.04299361137897782
689.5	0.041956536713045875
696.5	0.04012547642007623
703.5	0.03394406943105111
710.5	0.03598980575836892
717.5	0.038894246223079396
724.5	0.03819970611195298
731.5	0.03598980575836892
738.5	0.032927515268402444
745.5	0.03223297515727603
752.5	0.02841730954676953
759.5	0.03166471506635441
766.5	0.035610965697754515
773.5	0.06476012536162007
780.5	0.10288664646186345
787.5	0.14522058823529413
794.5	0.4174186067869771
801.5	1.0
808.5	0.4105291706846674
815.5	0.05737704918032788
822.5	0.05996865959498554
829.5	0.09814971070395372
836.5	0.08862704918032788
843.5	0.036704435872709745
850.5	0.0737102217936355
857.5	0.017496645842941597
864.5	0.010848601735776278
871.5	0.008474487442874512
878.5	0.0056352459016393444
885.5	0.003343675317596747
892.5	0.001758312020460358
899.5	0.0
906.5	-0.0003170726594272777
913.5	0.0003458974466479393
920.5	-0.0004323718083099242
927.5	-0.00028824787220661606
934.5	-0.0015745540019286403
941.5	-0.002594230849859545
948.5	-0.002209900353584057
955.5	-0.0026230556370802063
962.5	-0.0014916827386692382
969.5	-0.001712672774027644
976.5	-0.0017402965284474448
983.5	-0.00022099003535840567
990.5	-0.002731436837029894
997.5	-0.0013535639665702346
1004.5	-0.001644165863066538
1011.5	-0.001325940212150434
1018.5	-0.001325940212150434
1025.5	-0.0002486137897782064
